2048.232666015625,100000000.0,100000000.0
1994.8543701171875,2048.232666015625,100000000.0
1962.16796875,1994.8543701171875,2048.232666015625
1943.6341552734375,1962.16796875,1994.8543701171875
1935.437255859375,1943.6341552734375,1962.16796875
1932.5257568359375,1935.437255859375,1943.6341552734375
1928.11572265625,1932.5257568359375,1935.437255859375
1918.544921875,1928.11572265625,1932.5257568359375
1905.4556884765625,1918.544921875,1928.11572265625
1892.1651611328125,1905.4556884765625,1918.544921875
1880.7730712890625,1892.1651611328125,1905.4556884765625
1871.750244140625,1880.7730712890625,1892.1651611328125
1864.5916748046875,1871.750244140625,1880.7730712890625
1858.46728515625,1864.5916748046875,1871.750244140625
1852.614990234375,1858.46728515625,1864.5916748046875
1846.51025390625,1852.614990234375,1858.46728515625
1839.8978271484375,1846.51025390625,1852.614990234375
1832.749755859375,1839.8978271484375,1846.51025390625
1825.1949462890625,1832.749755859375,1839.8978271484375
1817.4466552734375,1825.1949462890625,1832.749755859375
1809.7425537109375,1817.4466552734375,1825.1949462890625
1802.2962646484375,1809.7425537109375,1817.4466552734375
1795.2630615234375,1802.2962646484375,1809.7425537109375
1788.714599609375,1795.2630615234375,1802.2962646484375
1782.6256103515625,1788.714599609375,1795.2630615234375
1776.88134765625,1782.6256103515625,1788.714599609375
1771.311279296875,1776.88134765625,1782.6256103515625
1765.7452392578125,1771.311279296875,1776.88134765625
1760.0765380859375,1765.7452392578125,1771.311279296875
1754.2918701171875,1760.0765380859375,1765.7452392578125
1748.4610595703125,1754.2918701171875,1760.0765380859375
1742.69140625,1748.4610595703125,1754.2918701171875
1737.080078125,1742.69140625,1748.4610595703125
1731.6815185546875,1737.080078125,1742.69140625
1726.500244140625,1731.6815185546875,1737.080078125
1721.503662109375,1726.500244140625,1731.6815185546875
1716.6407470703125,1721.503662109375,1726.500244140625
1711.8597412109375,1716.6407470703125,1721.503662109375
1707.1214599609375,1711.8597412109375,1716.6407470703125
1702.4049072265625,1707.1214599609375,1711.8597412109375
1697.708251953125,1702.4049072265625,1707.1214599609375
1693.0440673828125,1697.708251953125,1702.4049072265625
1688.43359375,1693.0440673828125,1697.708251953125
1683.899658203125,1688.43359375,1693.0440673828125
1679.4613037109375,1683.899658203125,1688.43359375
1675.1273193359375,1679.4613037109375,1683.899658203125
1670.896728515625,1675.1273193359375,1679.4613037109375
1666.7576904296875,1670.896728515625,1675.1273193359375
1662.693115234375,1666.7576904296875,1670.896728515625
1658.685546875,1662.693115234375,1666.7576904296875
1654.723388671875,1658.685546875,1662.693115234375
1650.802490234375,1654.723388671875,1658.685546875
1646.9268798828125,1650.802490234375,1654.723388671875
1643.10498046875,1646.9268798828125,1650.802490234375
1639.3453369140625,1643.10498046875,1646.9268798828125
1635.653564453125,1639.3453369140625,1643.10498046875
1632.03125,1635.653564453125,1639.3453369140625
1628.4742431640625,1632.03125,1635.653564453125
1624.976806640625,1628.4742431640625,1632.03125
